SiteID,852124,Site Timezone,-7,Data Timezone,-7,Longitude,-105.217559814,Latitude,39.7592353821
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air temperature at 100m (C),air pressure at 100m (Pa)
2014,10,12,23,30,6.57,350.86,4.91,80800
2014,10,13,0,30,3.54,298.27,5.08,80870
2014,10,13,1,30,3.3200000000000003,339.14,5.21,80900
2014,10,13,2,30,2.8000000000000003,325.51,5.17,80940
2014,10,13,3,30,2.4,258.9,5.36,80900
2014,10,13,4,30,0.91,227.98000000000002,5.57,80940
2014,10,13,5,30,1.6500000000000001,107.41,5.62,80970
2014,10,13,6,30,1.93,96.66,5.49,81000
2014,10,13,7,30,1.01,179.99,5.57,81010
2014,10,13,8,30,1.28,233.08,6.57,81030
2014,10,13,9,30,1.1300000000000001,357.66,7.3100000000000005,81040
2014,10,13,10,30,2.7600000000000002,19.81,7.8500000000000005,81020
2014,10,13,11,30,2.82,32.06,8.43,80980
2014,10,13,12,30,1.9100000000000001,11.21,9.39,80950
2014,10,13,13,30,2.56,0.27,10.33,80930
2014,10,13,14,30,2.5500000000000003,13.84,10.76,80920
2014,10,13,15,30,2.05,19.56,10.82,80910
2014,10,13,16,30,0.58,28.310000000000002,10.94,80940
2014,10,13,17,30,4.7,319.45,10.88,80950
2014,10,13,18,30,13.59,311.55,10.16,80990
2014,10,13,19,30,13.68,303.12,10.11,80990
2014,10,13,20,30,12.73,300.19,10.120000000000001,80990
2014,10,13,21,30,11.84,304.37,10.21,81010
2014,10,13,22,30,11.040000000000001,294.88,10.5,80990
2014,10,13,23,30,9.06,284.96,10.75,80990
2014,10,14,0,30,8.4,288.07,11.09,80990
2014,10,14,1,30,3.8200000000000003,264.77,10.59,81000
2014,10,14,2,30,3.65,283.62,10.78,80960
2014,10,14,3,30,5.26,311.28000000000003,11.24,80950
2014,10,14,4,30,5.66,314.44,11.52,80950
2014,10,14,5,30,5.33,309.61,11.77,80950
2014,10,14,6,30,5.55,309.62,12.08,80970
2014,10,14,7,30,3.25,326.29,12.61,80950
2014,10,14,8,30,2.12,51.49,12.92,80980
2014,10,14,9,30,1.94,87.05,13.43,81010
2014,10,14,10,30,2.04,80.59,14.6,81010
2014,10,14,11,30,2.37,80.35000000000001,15.49,81010
2014,10,14,12,30,1.54,79.60000000000001,16.57,81010
2014,10,14,13,30,1.68,71.5,17.5,81010
2014,10,14,14,30,2.1,96.09,18.09,80980
2014,10,14,15,30,2.02,91.14,18.34,80950
2014,10,14,16,30,1.28,158.55,18.46,80950
2014,10,14,17,30,1.68,178.27,18.080000000000002,80980
2014,10,14,18,30,0.5700000000000001,31.03,17.13,80970
2014,10,14,19,30,3.14,234.20000000000002,16.4,80940
2014,10,14,20,30,3.7800000000000002,231.97,16.07,80910
2014,10,14,21,30,4.97,251.12,16.25,80870
2014,10,14,22,30,4.28,245.65,16.48,80830
2014,10,14,23,30,3.52,288.76,16.65,80790
2014,10,15,0,30,3.11,303.97,16.240000000000002,80780
2014,10,15,1,30,1.87,265,16.43,80760
2014,10,15,2,30,3.24,247.93,16.97,80730
2014,10,15,3,30,4.72,271.39,17.13,80670
2014,10,15,4,30,1.73,276.97,16.66,80670
2014,10,15,5,30,2.2,188.64000000000001,16.86,80680
2014,10,15,6,30,5.88,241.37,19.13,80630
2014,10,15,7,30,4.96,232.19,19.39,80600
2014,10,15,8,30,6.84,233.39000000000001,20.68,80580
2014,10,15,9,30,1.6300000000000001,244.48000000000002,20.63,80580
2014,10,15,10,30,2.69,135.7,20.78,80540
2014,10,15,11,30,1.96,94.23,20.650000000000002,80500
2014,10,15,12,30,1.9100000000000001,122.99000000000001,22.04,80470
2014,10,15,13,30,1.83,68.54,22.37,80460
2014,10,15,14,30,1.97,70.14,22.150000000000002,80460
2014,10,15,15,30,2.27,19.72,21.44,80430
2014,10,15,16,30,1.29,298.64,21.580000000000002,80440
2014,10,15,17,30,11.51,277.97,21.59,80440
2014,10,15,18,30,11.06,271.6,21.47,80460
2014,10,15,19,30,9.1,267.18,21.32,80400
2014,10,15,20,30,3.27,265.62,19.73,80390
2014,10,15,21,30,8.82,252.72,20.31,80430
2014,10,15,22,30,6.99,248.27,18.490000000000002,80410
2014,10,15,23,30,4.66,236.09,18.37,80410
2014,10,16,0,30,5.3,286.8,19.240000000000002,80440
2014,10,16,1,30,7.640000000000001,291.38,18.29,80480
2014,10,16,2,30,10.05,275.76,17.35,80490
2014,10,16,3,30,13.98,274.25,17.580000000000002,80520
2014,10,16,4,30,8.52,261.7,17.47,80580
2014,10,16,5,30,9.84,270.5,16.19,80630
2014,10,16,6,30,7.79,272.22,15.52,80680
2014,10,16,7,30,8.16,273.63,15.13,80690
2014,10,16,8,30,9.27,273.47,16.31,80710
2014,10,16,9,30,8.09,282.85,17.76,80720
2014,10,16,10,30,3.3200000000000003,42.9,16.78,80710
2014,10,16,11,30,3.37,100.73,16.97,80710
2014,10,16,12,30,1.75,78.23,18.25,80690
2014,10,16,13,30,2.19,95.56,18.71,80670
2014,10,16,14,30,1.58,99.26,19.13,80630
2014,10,16,15,30,1.6400000000000001,15.02,19.44,80600
2014,10,16,16,30,2.35,60.7,19.31,80600
2014,10,16,17,30,2.84,83.98,18.88,80630
2014,10,16,18,30,2.04,81.48,17.93,80680
2014,10,16,19,30,1.08,260.5,17.55,80680
2014,10,16,20,30,3.83,26.69,15.91,80710
2014,10,16,21,30,11.33,347.8,12.86,80770
2014,10,16,22,30,8.46,350.56,12.51,80820
2014,10,16,23,30,7.34,3.63,11.64,80840
2014,10,17,0,30,5.7700000000000005,355.65000000000003,10.99,80860
2014,10,17,1,30,5.29,348.41,10.73,80870
2014,10,17,2,30,5.87,348.11,10.21,80850
2014,10,17,3,30,4.84,344.27,9.63,80850
2014,10,17,4,30,4.07,343.2,9.48,80890
2014,10,17,5,30,4.72,352.40000000000003,9.43,80920
2014,10,17,6,30,4.23,1.6500000000000001,8.96,80930
2014,10,17,7,30,2.06,342.25,8.82,80930
2014,10,17,8,30,2.16,359.21,9.3,80930
2014,10,17,9,30,2.16,29.01,10.55,80940
2014,10,17,10,30,2.2,36.79,11.41,80920
2014,10,17,11,30,2.46,52.65,12.280000000000001,80910
2014,10,17,12,30,2.19,67.27,12.94,80900
2014,10,17,13,30,1.6300000000000001,63.76,13.86,80900
2014,10,17,14,30,2.11,70.14,14.38,80880
2014,10,17,15,30,1.56,56.44,14.530000000000001,80850
2014,10,17,16,30,1.92,18.67,14.33,80860
2014,10,17,17,30,2.83,4.14,13.92,80910
2014,10,17,18,30,3.61,344.21,13.5,80940
2014,10,17,19,30,4.51,354.8,13.33,80950
2014,10,17,20,30,6.5600000000000005,356.53000000000003,12.540000000000001,80930
2014,10,17,21,30,6.61,348.8,12.09,80960
2014,10,17,22,30,5.93,354.87,11.78,80960
2014,10,17,23,30,3.5700000000000003,338.21,11.700000000000001,80950
2014,10,18,0,30,0.53,246.49,11.73,80960
2014,10,18,1,30,2.11,145.55,11.31,80970
2014,10,18,2,30,3.3200000000000003,152.35,11.07,80950
2014,10,18,3,30,2.39,154.5,11.03,80920
2014,10,18,4,30,2.41,161.4,10.98,80910
2014,10,18,5,30,2.12,153.16,10.950000000000001,80930
2014,10,18,6,30,0.89,179.19,10.73,80910
2014,10,18,7,30,0.93,215.21,10.66,80870
2014,10,18,8,30,0.74,65.87,11.13,80860
2014,10,18,9,30,1.08,67.8,11.82,80870
2014,10,18,10,30,1.35,73.23,13.22,80840
2014,10,18,11,30,1.58,55.63,14.120000000000001,80790
2014,10,18,12,30,1.59,75.43,14.85,80780
2014,10,18,13,30,1.71,67.74,15.75,80760
2014,10,18,14,30,1.7,61.92,16.12,80740
2014,10,18,15,30,1.43,36.72,16.2,80710
2014,10,18,16,30,0.85,1.85,16.02,80720
2014,10,18,17,30,0.6,296.34000000000003,15.75,80740
2014,10,18,18,30,1.31,280.90000000000003,15.47,80730
2014,10,18,19,30,2.18,266.82,15.49,80720
2014,10,18,20,30,2.15,233.05,15.77,80710
2014,10,18,21,30,0.21,197.67000000000002,15.44,80710
2014,10,18,22,30,0.27,302.64,15.24,80690
2014,10,18,23,30,1.6,18.12,14.92,80720
2014,10,19,0,30,1.8,7.21,14.57,80740
2014,10,19,1,30,1.4000000000000001,343.76,13.96,80760
2014,10,19,2,30,0.9500000000000001,356.8,13.91,80750
2014,10,19,3,30,0.17,303.84000000000003,13.72,80750
2014,10,19,4,30,2.8000000000000003,254.27,15.200000000000001,80760
2014,10,19,5,30,2.24,332.76,16.01,80800
2014,10,19,6,30,2.57,319.33,15.700000000000001,80820
2014,10,19,7,30,1.85,330.52,15.65,80830
2014,10,19,8,30,2.4,18.490000000000002,16.03,80850
2014,10,19,9,30,2.11,54.19,16.490000000000002,80890
2014,10,19,10,30,2.98,57.27,16.62,80910
2014,10,19,11,30,2.87,55.17,17.01,80880
2014,10,19,12,30,2.84,62.03,17.43,80870
2014,10,19,13,30,2.65,80.54,17.77,80870
2014,10,19,14,30,2.18,92.12,17.89,80860
2014,10,19,15,30,1.98,41.88,18.04,80820
2014,10,19,16,30,2.68,19.400000000000002,17.71,80850
2014,10,19,17,30,3.5500000000000003,24.96,17.44,80880
2014,10,19,18,30,2.98,28.48,17.11,80930
2014,10,19,19,30,1.8900000000000001,58.52,16.8,80940
2014,10,19,20,30,1.62,66.32000000000001,16.37,80940
2014,10,19,21,30,0.48,176.19,16.09,80980
2014,10,19,22,30,0.97,216.64000000000001,15.88,80970
2014,10,19,23,30,0.92,211.20000000000002,15.71,80970
2014,10,20,0,30,1.21,250.06,15.55,80970
2014,10,20,1,30,2.93,249.6,15.42,80980
2014,10,20,2,30,2.92,252.81,15.44,80950
2014,10,20,3,30,2.19,261.38,15.120000000000001,80920
2014,10,20,4,30,1.46,280.92,14.870000000000001,80930
2014,10,20,5,30,0.76,83.53,14.57,80950
2014,10,20,6,30,0.51,65.05,14.290000000000001,80940
2014,10,20,7,30,0.07,324.47,14.17,80930
2014,10,20,8,30,0.87,76.85000000000001,14.9,80930
2014,10,20,9,30,1.49,90.78,15.3,80930
2014,10,20,10,30,1.28,64.72,16.47,80890
2014,10,20,11,30,1.51,29.03,18.25,80830
2014,10,20,12,30,3.5700000000000003,126.97,20.27,80800
2014,10,20,13,30,5.09,124.43,20.53,80770
2014,10,20,14,30,4.99,122.48,20.53,80720
2014,10,20,15,30,4.5,129.43,20.12,80690
2014,10,20,16,30,5.2,141.04,19.14,80720
2014,10,20,17,30,3.66,128.96,17.88,80720
2014,10,20,18,30,1.99,335.13,17.89,80710
2014,10,20,19,30,2.98,323.12,17.93,80680
2014,10,20,20,30,7.34,266.25,18.21,80700
2014,10,20,21,30,5.99,263.16,18.21,80680
2014,10,20,22,30,6.83,272.38,18.17,80660
2014,10,20,23,30,5.55,283.71,18.19,80640
2014,10,21,0,30,7.13,279.26,18.07,80630
2014,10,21,1,30,7.82,279.25,18.04,80650
2014,10,21,2,30,8.56,280.2,18.150000000000002,80620
2014,10,21,3,30,9.370000000000001,271.63,18.14,80580
2014,10,21,4,30,8.35,269.32,17.830000000000002,80590
2014,10,21,5,30,2.91,318.32,17.6,80600
2014,10,21,6,30,0.96,32.75,17.13,80590
2014,10,21,7,30,1.19,223.8,17.06,80580
2014,10,21,8,30,3.18,248.31,18.080000000000002,80560
2014,10,21,9,30,2.0100000000000002,226.37,18.88,80550
2014,10,21,10,30,1.73,150.06,19.23,80510
2014,10,21,11,30,2.4,131.34,19.580000000000002,80460
2014,10,21,12,30,2.06,89.15,20.01,80410
2014,10,21,13,30,4.2700000000000005,15.38,19.75,80370
2014,10,21,14,30,5.0600000000000005,310.26,18.35,80350
2014,10,21,15,30,2.98,258.1,19.03,80300
2014,10,21,16,30,3.94,276.38,17.78,80290
2014,10,21,17,30,6.390000000000001,266.08,16.57,80360
2014,10,21,18,30,10.19,279.13,15.56,80400
2014,10,21,19,30,13.96,276.08,13.96,80420
2014,10,21,20,30,10.35,277.16,14.540000000000001,80430
2014,10,21,21,30,5.3500000000000005,275.42,14.51,80430
2014,10,21,22,30,4.74,173.70000000000002,14.540000000000001,80480
2014,10,21,23,30,3.16,114.54,13.57,80520
2014,10,22,0,30,3.81,159.52,12.620000000000001,80540
2014,10,22,1,30,1.03,225.48000000000002,12.99,80570
2014,10,22,2,30,6.46,252.87,13.82,80590
2014,10,22,3,30,6.87,264.28000000000003,12.790000000000001,80600
2014,10,22,4,30,8.88,308.07,12.84,80640
2014,10,22,5,30,4.83,301.13,13.11,80680
2014,10,22,6,30,6.05,324.75,13.36,80720
2014,10,22,7,30,3.04,291.93,12.88,80750
2014,10,22,8,30,2,295.37,13.22,80780
2014,10,22,9,30,2.34,255.47,14.8,80790
2014,10,22,10,30,7.140000000000001,273.29,15.66,80770
2014,10,22,11,30,7.82,269.89,16.3,80740
2014,10,22,12,30,6.71,253.64000000000001,16.89,80750
2014,10,22,13,30,8.67,274.44,17.22,80740
2014,10,22,14,30,8.69,272.75,17.34,80740
2014,10,22,15,30,9.05,270.43,17.11,80730
2014,10,22,16,30,10.42,268.18,16.63,80780
2014,10,22,17,30,6.57,275.81,15.700000000000001,80850
2014,10,22,18,30,8.53,260.53000000000003,14.84,80890
2014,10,22,19,30,8.5,251.64000000000001,14.27,80900
2014,10,22,20,30,4.75,259.11,14.09,80940
2014,10,22,21,30,0.23,189.23,14.39,80960
2014,10,22,22,30,1.8800000000000001,279.54,14.02,80970
2014,10,22,23,30,4.42,265.38,14.15,80980
2014,10,23,0,30,4.08,205.64000000000001,13.44,81010
2014,10,23,1,30,3.94,210.1,13.64,81020
2014,10,23,2,30,3.89,242.23000000000002,14.07,80990
2014,10,23,3,30,4.38,252.54,13.5,80940
2014,10,23,4,30,4.2700000000000005,243.87,13.700000000000001,80950
2014,10,23,5,30,6.44,260.86,13.98,80990
2014,10,23,6,30,3.69,207,13.51,80990
2014,10,23,7,30,5.57,196.23000000000002,13.94,80990
2014,10,23,8,30,7.9,258.74,15.38,81000
2014,10,23,9,30,6.8,258.99,16.56,81010
2014,10,23,10,30,2.66,66.98,17.12,81000
2014,10,23,11,30,4.58,273.21,18.42,80960
2014,10,23,12,30,0.9400000000000001,353.98,18.900000000000002,80960
2014,10,23,13,30,6.2,264.95,19.86,80950
2014,10,23,14,30,6.03,268.05,20.03,80930
2014,10,23,15,30,5.61,264.56,19.88,80910
2014,10,23,16,30,4.23,175.49,19.52,80920
2014,10,23,17,30,5.37,175.51,19.39,80950
2014,10,23,18,30,0.96,218.57,18.86,80990
2014,10,23,19,30,7.69,203.87,19.1,80970
2014,10,23,20,30,3.96,226.83,18.47,81000
2014,10,23,21,30,4.94,123.8,18.26,80980
2014,10,23,22,30,2.37,181.79,18.06,80970
2014,10,23,23,30,3.06,213.1,17.400000000000002,80960
2014,10,24,0,30,2.2,222.97,17.44,80980
2014,10,24,1,30,2.6,231.57,17.45,80990
2014,10,24,2,30,2.84,194.51,17.25,80980
2014,10,24,3,30,1.06,63.550000000000004,17.46,80950
2014,10,24,4,30,2.72,55.18,17.66,80960
2014,10,24,5,30,4.0600000000000005,312.98,16.96,80980
2014,10,24,6,30,3.46,325.95,17.03,80990
2014,10,24,7,30,1.71,27.37,18.490000000000002,81010
2014,10,24,8,30,2.68,278.62,18.47,81060
2014,10,24,9,30,4.12,277.45,20.34,81080
2014,10,24,10,30,1.75,49.26,20.72,81070
2014,10,24,11,30,4.05,169.92000000000002,21.37,81070
2014,10,24,12,30,3.59,150,22.400000000000002,81050
2014,10,24,13,30,4.2,160.49,22.68,81070
2014,10,24,14,30,3.7,136.5,22.990000000000002,81060
2014,10,24,15,30,3.45,158.94,23.04,81050
2014,10,24,16,30,5.63,274.81,22.13,81080
2014,10,24,17,30,3.44,282.42,20.080000000000002,81120
2014,10,24,18,30,10.76,278.40000000000003,19.84,81130
2014,10,24,19,30,9.06,278.41,18.76,81140
2014,10,24,20,30,5.91,313,18.490000000000002,81160
2014,10,24,21,30,6.84,292.92,17.97,81190
2014,10,24,22,30,8.01,275.08,17.77,81200
2014,10,24,23,30,9.13,279.77,18.39,81190
2014,10,25,0,30,9.15,286.52,18.650000000000002,81190
2014,10,25,1,30,9.51,280.54,18.28,81210
2014,10,25,2,30,10.36,285.87,17.67,81190
2014,10,25,3,30,8.4,291.3,17.11,81160
2014,10,25,4,30,3.86,328.11,16.13,81200
2014,10,25,5,30,2.87,287.42,16.02,81210
2014,10,25,6,30,3.63,279.04,16.47,81200
2014,10,25,7,30,1.28,269.64,17.05,81160
2014,10,25,8,30,2.1,245.35,17.44,81160
2014,10,25,9,30,2.7600000000000002,256.26,19.16,81150
2014,10,25,10,30,2.7600000000000002,96.9,19.26,81130
2014,10,25,11,30,2.46,91.18,19.78,81070
2014,10,25,12,30,2.96,98.8,20.2,81030
2014,10,25,13,30,2.6,108.47,20.59,80990
2014,10,25,14,30,2.44,108.29,20.88,80920
2014,10,25,15,30,1.8900000000000001,77.06,20.97,80850
2014,10,25,16,30,1.68,31.11,20.62,80830
2014,10,25,17,30,4.09,11.120000000000001,19.38,80820
2014,10,25,18,30,3.61,275.62,18.72,80800
2014,10,25,19,30,2,298.99,18.39,80750
2014,10,25,20,30,2.23,276.05,18.37,80690
2014,10,25,21,30,2.17,288.1,18.88,80620
2014,10,25,22,30,4.25,269.05,18.2,80570
2014,10,25,23,30,8.02,284.08,20.01,80510
2014,10,26,0,30,8.85,266.37,17.8,80470
2014,10,26,1,30,9.96,264.54,18.45,80430
2014,10,26,2,30,11.370000000000001,271.21,18.19,80370
2014,10,26,3,30,6.62,238.19,19.330000000000002,80310
2014,10,26,4,30,13.5,266.88,18.5,80270
2014,10,26,5,30,12.77,251.20000000000002,17.330000000000002,80300
2014,10,26,6,30,6.32,244.39000000000001,16.42,80260
2014,10,26,7,30,12.72,272.91,16.96,80260
2014,10,26,8,30,8.53,265,17.05,80270
2014,10,26,9,30,7.24,258.37,17.81,80290
2014,10,26,10,30,7.61,267.09000000000003,18.78,80230
2014,10,26,11,30,9.94,258.81,19.01,80190
2014,10,26,12,30,9.42,270.55,19.91,80120
2014,10,26,13,30,9.72,278.12,20.53,80070
2014,10,26,14,30,6.76,276.02,20.69,79990
2014,10,26,15,30,5.43,273.89,20.42,79990
2014,10,26,16,30,14.63,267.01,18.81,79970
2014,10,26,17,30,3.89,231.66,18.29,80000
2014,10,26,18,30,7.87,259.42,17.61,80000
2014,10,26,19,30,11.67,258.35,16.63,79970
2014,10,26,20,30,6.26,206.1,16.38,79950
2014,10,26,21,30,6.92,215.05,16.36,79930
2014,10,26,22,30,4.6000000000000005,88.33,15.280000000000001,80000
2014,10,26,23,30,4.72,60.6,13,80040
2014,10,27,0,30,7.78,19.12,10.44,80120
2014,10,27,1,30,3.41,14.32,8.94,80140
2014,10,27,2,30,3.72,23.19,8.57,80140
2014,10,27,3,30,1.98,68.97,8.16,80130
2014,10,27,4,30,2.14,94.22,7.88,80150
2014,10,27,5,30,1.95,140.57,7.72,80160
2014,10,27,6,30,3.16,162.84,7.68,80170
2014,10,27,7,30,2.72,170.5,7.66,80180
2014,10,27,8,30,1.93,60.09,8.370000000000001,80230
2014,10,27,9,30,2.75,82.63,8.99,80260
2014,10,27,10,30,4.54,127.16,9.25,80250
2014,10,27,11,30,3.7600000000000002,119.91,9.540000000000001,80260
2014,10,27,12,30,9.55,273.11,10.790000000000001,80270
2014,10,27,13,30,9.67,288.45,10.4,80310
2014,10,27,14,30,12.66,298.82,8.85,80400
2014,10,27,15,30,10.44,297.46,8.06,80490
2014,10,27,16,30,7.73,303.18,7.74,80570
2014,10,27,17,30,5.69,286.83,7.3,80630
2014,10,27,18,30,3.31,18.42,6.96,80670
2014,10,27,19,30,1.07,189.28,7.04,80680
2014,10,27,20,30,1.81,120.76,6.95,80700
2014,10,27,21,30,1.56,118.32000000000001,6.8,80720
2014,10,27,22,30,2.6,118.95,6.9,80710
2014,10,27,23,30,1.95,172.41,7.13,80720
2014,10,28,0,30,7.23,244.99,7.15,80770
2014,10,28,1,30,3.27,191.20000000000002,7.12,80790
2014,10,28,2,30,2.33,161.46,6.9,80790
2014,10,28,3,30,3.37,167.17000000000002,6.72,80780
2014,10,28,4,30,3.08,165.72,6.65,80810
2014,10,28,5,30,1.84,159.20000000000002,6.84,80850
2014,10,28,6,30,0.9400000000000001,257.76,6.8500000000000005,80860
2014,10,28,7,30,0.6,197.36,6.94,80880
2014,10,28,8,30,0.87,127.12,7.55,80910
2014,10,28,9,30,1.07,162.9,8.870000000000001,80930
2014,10,28,10,30,1.21,157.97,10.44,80900
2014,10,28,11,30,2.68,49.78,11.53,80880
2014,10,28,12,30,2.5500000000000003,117.94,11.67,80860
2014,10,28,13,30,1.96,166.35,12.71,80870
2014,10,28,14,30,0.51,170.76,13.26,80870
2014,10,28,15,30,2.15,262.27,13.43,80880
2014,10,28,16,30,4.7700000000000005,288.3,12.790000000000001,80900
2014,10,28,17,30,2.59,271.76,12,80960
2014,10,28,18,30,6.3100000000000005,265.5,11.22,81010
2014,10,28,19,30,7.69,275.34000000000003,10.790000000000001,81020
2014,10,28,20,30,10.08,280.1,11.200000000000001,81030
2014,10,28,21,30,5.78,276.42,10.81,81040
2014,10,28,22,30,5.28,276.91,10.26,81040
2014,10,28,23,30,6,271.51,10.19,81030
2014,10,29,0,30,3.8200000000000003,269.05,9.76,81050
2014,10,29,1,30,3.62,267.99,9.89,81050
2014,10,29,2,30,2.45,255.9,10.28,81030
2014,10,29,3,30,0.91,217.87,10.450000000000001,81000
2014,10,29,4,30,1.04,260.32,10.56,81000
2014,10,29,5,30,1.6300000000000001,142.97,9.99,81010
2014,10,29,6,30,0.84,148.02,10.44,80990
2014,10,29,7,30,4.47,268.6,11.22,80950
2014,10,29,8,30,4.3100000000000005,265.43,12.700000000000001,80970
2014,10,29,9,30,2.52,283.16,14.22,80960
2014,10,29,10,30,2.21,54.42,14.19,80950
2014,10,29,11,30,0.72,288.05,15.69,80920
2014,10,29,12,30,0.59,201.25,16.22,80910
2014,10,29,13,30,3.14,291.19,16.490000000000002,80910
2014,10,29,14,30,0.41000000000000003,186.25,16.34,80920
2014,10,29,15,30,0.7000000000000001,168.04,16.04,80910
2014,10,29,16,30,5.15,205.86,15.3,80930
2014,10,29,17,30,4.23,286.92,14.3,80950
2014,10,29,18,30,1.79,259.38,13.38,81000
2014,10,29,19,30,0.34,103.35000000000001,13.11,81040
2014,10,29,20,30,4.88,323.22,12.71,81080
2014,10,29,21,30,1.8800000000000001,308.73,12.700000000000001,81090
2014,10,29,22,30,4.0200000000000005,291.05,12.47,81110
2014,10,29,23,30,8.75,309.90000000000003,12.38,81140
2014,10,30,0,30,5.58,305.55,12.5,81170
2014,10,30,1,30,10.450000000000001,302.76,12.25,81220
2014,10,30,2,30,7.49,312.41,12.17,81250
2014,10,30,3,30,5.34,49.52,10.33,81300
2014,10,30,4,30,3.85,71.99,9.03,81380
2014,10,30,5,30,1.8900000000000001,38.83,8.43,81430
2014,10,30,6,30,1.76,325.57,8.16,81450
2014,10,30,7,30,1.54,293.19,8.14,81450
2014,10,30,8,30,0.5700000000000001,342,8.540000000000001,81470
2014,10,30,9,30,1.16,93.41,9.17,81490
2014,10,30,10,30,2.23,90.63,9.67,81450
2014,10,30,11,30,1.57,72.89,10.4,81430
2014,10,30,12,30,2.98,81.8,11.17,81400
2014,10,30,13,30,1.61,73.86,11.71,81400
2014,10,30,14,30,2.32,76.08,12.25,81390
2014,10,30,15,30,2.31,83.49,12.31,81380
2014,10,30,16,30,2.75,43.65,12.040000000000001,81420
2014,10,30,17,30,3.99,14.66,11.52,81450
2014,10,30,18,30,3.65,17.91,11.21,81490
2014,10,30,19,30,1.9000000000000001,12.48,10.86,81510
2014,10,30,20,30,1.27,48.58,10.53,81500
2014,10,30,21,30,1.36,87.66,10.18,81490
2014,10,30,22,30,2.15,130.5,9.85,81480
2014,10,30,23,30,2.0300000000000002,154.05,9.55,81450
2014,10,31,0,30,1.01,254.97,9.26,81430
2014,10,31,1,30,1.6600000000000001,245.55,8.85,81400
2014,10,31,2,30,0.9500000000000001,294.63,8.43,81340
2014,10,31,3,30,2.92,325.78000000000003,8.19,81280
2014,10,31,4,30,2.32,326.67,7.8500000000000005,81260
2014,10,31,5,30,1.05,210.76,7.46,81260
2014,10,31,6,30,1.58,327.44,6.8100000000000005,81220
2014,10,31,7,30,1.49,51.29,6.12,81210
2014,10,31,8,30,0.72,237.89000000000001,6.46,81170
2014,10,31,9,30,1.05,60.2,7.41,81150
2014,10,31,10,30,2.08,56.22,8.3,81090
2014,10,31,11,30,2.16,50.49,9.040000000000001,81020
2014,10,31,12,30,2.33,55.5,9.93,80980
2014,10,31,13,30,1.83,54.21,10.73,80920
2014,10,31,14,30,1.93,58.74,11.18,80880
2014,10,31,15,30,1.28,33.11,11.35,80830
2014,10,31,16,30,1.07,206.01,11.08,80800
2014,10,31,17,30,0.87,288.83,10.53,80810
2014,10,31,18,30,1.1500000000000001,192.68,10.540000000000001,80790
2014,10,31,19,30,1.27,152.91,10.3,80730
2014,10,31,20,30,2.32,113.94,9.950000000000001,80660
2014,10,31,21,30,1.25,185.14000000000001,10.290000000000001,80630
2014,10,31,22,30,1.28,189.8,11.33,80560
2014,10,31,23,30,1.76,162.01,11.790000000000001,80520
2014,11,1,0,30,3.52,211.3,13.11,80510
2014,11,1,1,30,4.05,185.81,13.66,80490
2014,11,1,2,30,3.7600000000000002,191.5,14.06,80460
2014,11,1,3,30,5.42,227.38,14.5,80400
2014,11,1,4,30,8.43,223.35,14.89,80390
2014,11,1,5,30,6.5,209.26,13.76,80370
2014,11,1,6,30,8.36,223.61,14.38,80330
2014,11,1,7,30,6.83,249.98000000000002,14.15,80310
2014,11,1,8,30,1.18,158.44,13.86,80330
2014,11,1,9,30,2.29,116.33,13.97,80300
2014,11,1,10,30,2.2800000000000002,69.59,16.51,80250
2014,11,1,11,30,4.22,70.04,16.080000000000002,80200
2014,11,1,12,30,2.33,65.58,16.38,80180
2014,11,1,13,30,2.69,73.69,16.75,80150
2014,11,1,14,30,2.11,59.660000000000004,17.44,80120
2014,11,1,15,30,1.48,58.64,17.5,80100
2014,11,1,16,30,1.3900000000000001,33.88,16.76,80090
2014,11,1,17,30,3.36,235.12,16.57,80110
2014,11,1,18,30,8.06,216.84,16.830000000000002,80100
2014,11,1,19,30,8.27,231.78,15.9,80100
2014,11,1,20,30,6.890000000000001,246.75,15.07,80090
2014,11,1,21,30,5.93,230.29,15.56,80100
2014,11,1,22,30,8.26,224.77,15.05,80070
2014,11,1,23,30,3.95,203.57,13.4,80070
2014,11,2,0,30,3.23,211.06,12.89,80060
2014,11,2,1,30,3.17,253.28,12.9,80060
2014,11,2,2,30,3.25,251.25,13.33,80050
2014,11,2,3,30,5.47,259.59000000000003,12.72,80030
2014,11,2,4,30,7.17,264.67,12.4,80060
2014,11,2,5,30,7.76,268.95,12.67,80070
2014,11,2,6,30,6.38,261.85,12.35,80070
2014,11,2,7,30,2.22,226.31,11.77,80090
2014,11,2,8,30,0.61,303.52,12.41,80080
2014,11,2,9,30,1.25,220.28,13.780000000000001,80080
2014,11,2,10,30,2.5100000000000002,255.82,15.31,80010
2014,11,2,11,30,9.24,231.53,16.16,79970
2014,11,2,12,30,9.32,231.51,16.330000000000002,79950
2014,11,2,13,30,8.36,227.68,16.61,79940
2014,11,2,14,30,8.8,224.70000000000002,16.580000000000002,79920
2014,11,2,15,30,7.99,228.51,16.09,79920
2014,11,2,16,30,8.22,222.96,15.120000000000001,79930
2014,11,2,17,30,9.53,243.95000000000002,13.33,80010
2014,11,2,18,30,7.94,245.54,12.030000000000001,80030
2014,11,2,19,30,9.89,256.96,11.35,80000
2014,11,2,20,30,9.6,248.46,10.77,79990
